Date;day;month;year;ISO;Country;Status
18/1/2021;18;1;2021;MLI;Mali;Closed due to COVID-19
18/1/2021;18;1;2021;MLT;Malta;Fully open
18/1/2021;18;1;2021;MMR;Myanmar;Closed due to COVID-19
18/1/2021;18;1;2021;MNE;Montenegro;Closed due to COVID-19
18/1/2021;18;1;2021;MNG;Mongolia;Academic break
18/1/2021;18;1;2021;MOZ;Mozambique;Partially open
18/1/2021;18;1;2021;MRT;Mauritania;Fully open
18/1/2021;18;1;2021;MSR;Montserrat;Fully open
18/1/2021;18;1;2021;MUS;Mauritius;Fully open
18/1/2021;18;1;2021;MWI;Malawi;Fully open
18/1/2021;18;1;2021;MYS;Malaysia;Academic break
18/1/2021;18;1;2021;NAM;Namibia;Closed due to COVID-19
18/1/2021;18;1;2021;NER;Niger;Fully open
18/1/2021;18;1;2021;NGA;Nigeria;Fully open
18/1/2021;18;1;2021;NIC;Nicaragua;Academic break
18/1/2021;18;1;2021;NIU;Niue;Academic break
18/1/2021;18;1;2021;NLD;Netherlands;Closed due to COVID-19
18/1/2021;18;1;2021;NOR;Norway;Partially open
18/1/2021;18;1;2021;NPL;Nepal;Partially open
18/1/2021;18;1;2021;NRU;Nauru;Academic break
18/1/2021;18;1;2021;NZL;New Zealand;Academic break
18/1/2021;18;1;2021;OMN;Oman;Partially open
18/1/2021;18;1;2021;PAK;Pakistan;Partially open
18/1/2021;18;1;2021;PAN;Panama;Academic break
18/1/2021;18;1;2021;PER;Peru;Academic break
18/1/2021;18;1;2021;PHL;Philippines;Closed due to COVID-19
18/1/2021;18;1;2021;PLW;Palau;Fully open
18/1/2021;18;1;2021;PNG;Papua New Guinea;Academic break
18/1/2021;18;1;2021;POL;Poland;Partially open
18/1/2021;18;1;2021;PRK;Democratic People's Republic of Korea;Closed due to COVID-19
18/1/2021;18;1;2021;PRT;Portugal;Fully open
18/1/2021;18;1;2021;PRY;Paraguay;Academic break
18/1/2021;18;1;2021;PSE;Palestine;Partially open
18/1/2021;18;1;2021;QAT;Qatar;Partially open
18/1/2021;18;1;2021;ROU;Romania;Closed due to COVID-19
18/1/2021;18;1;2021;RUS;Russian Federation;Fully open
18/1/2021;18;1;2021;RWA;Rwanda;Partially open
18/1/2021;18;1;2021;SAU;Saudi Arabia;Closed due to COVID-19
18/1/2021;18;1;2021;SDN;Sudan;Fully open
18/1/2021;18;1;2021;SEN;Senegal;Fully open
18/1/2021;18;1;2021;SGP;Singapore;Partially open
18/1/2021;18;1;2021;SJM;Svalbard;Partially open
18/1/2021;18;1;2021;SLB;Solomon Islands;Academic break
18/1/2021;18;1;2021;SLE;Sierra Leone;Fully open
18/1/2021;18;1;2021;SLV;El Salvador;Academic break
18/1/2021;18;1;2021;SMR;San Marino;Partially open
18/1/2021;18;1;2021;SOM;Somalia;Fully open
18/1/2021;18;1;2021;SRB;Serbia;Academic break
18/1/2021;18;1;2021;SSD;South Sudan;Academic break
18/1/2021;18;1;2021;STP;São Tomé and Príncipe;Partially open
18/1/2021;18;1;2021;SUR;Suriname;Fully open
18/1/2021;18;1;2021;SVK;Slovakia;Partially open
18/1/2021;18;1;2021;SVN;Slovenia;Closed due to COVID-19
18/1/2021;18;1;2021;SWE;Sweden;Partially open
18/1/2021;18;1;2021;SWZ;Eswatini;Closed due to COVID-19
18/1/2021;18;1;2021;SXM;Sint Marteen;Fully open
18/1/2021;18;1;2021;SYC;Seychelles;Closed due to COVID-19
18/1/2021;18;1;2021;SYR;Syrian Arab Republic;Academic break
18/1/2021;18;1;2021;TCA;Turks and Caicos Island;Fully open
18/1/2021;18;1;2021;TCD;Chad;Closed due to COVID-19
18/1/2021;18;1;2021;TGO;Togo;Fully open
18/1/2021;18;1;2021;THA;Thailand;Partially open
18/1/2021;18;1;2021;TJK;Tajikistan;Fully open
18/1/2021;18;1;2021;TKL;Tokelau;Academic break
18/1/2021;18;1;2021;TKM;Turkmenistan;Fully open
18/1/2021;18;1;2021;TLS;Timor-Leste;Fully open
18/1/2021;18;1;2021;TON;Tonga;Academic break
18/1/2021;18;1;2021;TTO;Trinidad and Tobago;Closed due to COVID-19
18/1/2021;18;1;2021;TUN;Tunisia;Fully open
18/1/2021;18;1;2021;TUR;Turkey;Closed due to COVID-19
18/1/2021;18;1;2021;TUV;Tuvalu;Academic break
18/1/2021;18;1;2021;TZA;United Republic of Tanzania;Fully open
18/1/2021;18;1;2021;UGA;Uganda;Closed due to COVID-19
18/1/2021;18;1;2021;UKR;Ukraine;Closed due to COVID-19
18/1/2021;18;1;2021;URY;Uruguay;Academic break
18/1/2021;18;1;2021;USA;United States of America;Partially open
18/1/2021;18;1;2021;UZB;Uzbekistan;Fully open
18/1/2021;18;1;2021;VCT;Saint Vincent and the Grenadines;Closed due to COVID-19
18/1/2021;18;1;2021;VEN;Venezuela;Closed due to COVID-19
18/1/2021;18;1;2021;VGB;British Virgin Islands;Partially open
18/1/2021;18;1;2021;VNM;Viet Nam;Fully open
18/1/2021;18;1;2021;VUT;Vanuatu;Academic break
18/1/2021;18;1;2021;WSM;Samoa;Academic break
18/1/2021;18;1;2021;YEM;Yemen;Fully open
18/1/2021;18;1;2021;ZAF;South Africa;Closed due to COVID-19
18/1/2021;18;1;2021;ZMB;Zambia;Closed due to COVID-19
18/1/2021;18;1;2021;ZWE;Zimbabwe;Closed due to COVID-19
25/1/2021;25;1;2021;ABW;Aruba;Fully open
25/1/2021;25;1;2021;AFG;Afghanistan;Academic break
25/1/2021;25;1;2021;AGO;Angola;Partially open
25/1/2021;25;1;2021;AIA;Anguilla;Fully open
25/1/2021;25;1;2021;ALB;Albania;Partially open
25/1/2021;25;1;2021;AND;Andorra;Fully open
25/1/2021;25;1;2021;ARE;United Arab Emirates;Partially open
25/1/2021;25;1;2021;ARG;Argentina;Academic break
25/1/2021;25;1;2021;ARM;Armenia;Fully open
25/1/2021;25;1;2021;ATG;Antigua and Barbuda;Partially open
25/1/2021;25;1;2021;AUS;Australia;Academic break
25/1/2021;25;1;2021;AUT;Austria;Closed due to COVID-19
25/1/2021;25;1;2021;AZE;Azerbaijan;Closed due to COVID-19
25/1/2021;25;1;2021;BDI;Burundi;Fully open
25/1/2021;25;1;2021;BEL;Belgium;Fully open
25/1/2021;25;1;2021;BEN;Benin;Fully open
25/1/2021;25;1;2021;BFA;Burkina Faso;Fully open
25/1/2021;25;1;2021;BGD;Bangladesh;Closed due to COVID-19
25/1/2021;25;1;2021;BGR;Bulgaria;Partially open
25/1/2021;25;1;2021;BHR;Bahrain;Academic break
25/1/2021;25;1;2021;BHS;Bahamas;Partially open
25/1/2021;25;1;2021;BIH;Bosnia and Herzegovina;Partially open
25/1/2021;25;1;2021;BLR;Belarus;Fully open
25/1/2021;25;1;2021;BLZ;Belize;Closed due to COVID-19
25/1/2021;25;1;2021;BMU;Bermuda;Fully open
25/1/2021;25;1;2021;BOL;Bolivia (Plurinational State of);Academic break
25/1/2021;25;1;2021;BRA;Brazil;Academic break
25/1/2021;25;1;2021;BRB;Barbados;Closed due to COVID-19
25/1/2021;25;1;2021;BRN;Brunei Darussalam;Fully open
25/1/2021;25;1;2021;BTN;Bhutan;Academic break
25/1/2021;25;1;2021;BWA;Botswana;Fully open
25/1/2021;25;1;2021;CAF;Central African republic;Fully open
25/1/2021;25;1;2021;CAN;Canada;Partially open
25/1/2021;25;1;2021;CHE;Switzerland;Fully open
25/1/2021;25;1;2021;CHL;Chile;Academic break
25/1/2021;25;1;2021;CHN;China;Academic break
25/1/2021;25;1;2021;CIV;Cote d'Ivoire;Fully open
25/1/2021;25;1;2021;CMR;Cameroon;Fully open
25/1/2021;25;1;2021;COD;Democratic Republic of the Congo;Closed due to COVID-19
25/1/2021;25;1;2021;COG;Congo;Partially open
25/1/2021;25;1;2021;COK;Cook Islands;Fully open
25/1/2021;25;1;2021;COL;Colombia;Partially open
25/1/2021;25;1;2021;COM;Comoros;Fully open
25/1/2021;25;1;2021;CPV;Cabo Verde;Fully open
25/1/2021;25;1;2021;CRI;Costa Rica;Academic break
25/1/2021;25;1;2021;CUB;Cuba;Partially open
25/1/2021;25;1;2021;CUW;Curaçao;Fully open
25/1/2021;25;1;2021;CYM;Cayman Islands;Fully open
25/1/2021;25;1;2021;CYP;Cyprus;Closed due to COVID-19
25/1/2021;25;1;2021;CZE;Czechia;Partially open
25/1/2021;25;1;2021;DEU;Germany;Closed due to COVID-19
25/1/2021;25;1;2021;DJI;Djibouti;Fully open
25/1/2021;25;1;2021;DMA;Dominica;Fully open
25/1/2021;25;1;2021;DNK;Denmark;Closed due to COVID-19
25/1/2021;25;1;2021;DOM;Dominican Republic;Closed due to COVID-19
25/1/2021;25;1;2021;DZA;Algeria;Fully open
25/1/2021;25;1;2021;ECU;Ecuador;Partially open
25/1/2021;25;1;2021;EGY;Egypt;Academic break
25/1/2021;25;1;2021;ERI;Eritrea;Partially open
25/1/2021;25;1;2021;ESP;Spain;Fully open
25/1/2021;25;1;2021;EST;Estonia;Fully open
25/1/2021;25;1;2021;ETH;Ethiopia;Fully open
25/1/2021;25;1;2021;FIN;Finland;Partially open
25/1/2021;25;1;2021;FJI;Fiji;Fully open
25/1/2021;25;1;2021;FRA;France;Fully open
25/1/2021;25;1;2021;FRO;Faroe Islands;Fully open
25/1/2021;25;1;2021;FSM;Micronesia (Federated States of);Fully open
25/1/2021;25;1;2021;GAB;Gabon;Fully open
25/1/2021;25;1;2021;GBR;United Kingdom of Great Britain and Northern Ireland;Closed due to COVID-19
25/1/2021;25;1;2021;GEO;Georgia;Partially open
25/1/2021;25;1;2021;GHA;Ghana;Partially open
25/1/2021;25;1;2021;GIB;Gibraltar;Closed due to COVID-19
25/1/2021;25;1;2021;GIN;Guinea;Fully open
25/1/2021;25;1;2021;GMB;Gambia;Fully open
25/1/2021;25;1;2021;GNB;Guinea-Bissau;Partially open
25/1/2021;25;1;2021;GNQ;Equatorial Guinea;Fully open
25/1/2021;25;1;2021;GRC;Greece;Partially open
25/1/2021;25;1;2021;GRD;Grenada;Partially open
25/1/2021;25;1;2021;GRL;Greenland;Fully open
25/1/2021;25;1;2021;GTM;Guatemala;Partially open
25/1/2021;25;1;2021;GUY;Guyana;Partially open
25/1/2021;25;1;2021;HND;Honduras;Academic break
25/1/2021;25;1;2021;HRV;Croatia;Fully open
25/1/2021;25;1;2021;HTI;Haiti;Fully open
25/1/2021;25;1;2021;HUN;Hungary;Partially open
25/1/2021;25;1;2021;IDN;Indonesia;Partially open
25/1/2021;25;1;2021;IND;India;Partially open
25/1/2021;25;1;2021;IRL;Ireland;Closed due to COVID-19
25/1/2021;25;1;2021;IRN;Iran (Islamic Republic of);Partially open
25/1/2021;25;1;2021;IRQ;Iraq;Partially open
25/1/2021;25;1;2021;ISL;Iceland;Fully open
25/1/2021;25;1;2021;ISR;Israel;Closed due to COVID-19
25/1/2021;25;1;2021;ITA;Italy;Partially open
25/1/2021;25;1;2021;JAM;Jamaica;Partially open
25/1/2021;25;1;2021;JOR;Jordan;Academic break
25/1/2021;25;1;2021;JPN;Japan;Fully open
25/1/2021;25;1;2021;KAZ;Kazakhstan;Partially open
25/1/2021;25;1;2021;KEN;Kenya;Fully open
25/1/2021;25;1;2021;KGZ;Kyrgyzstan;Fully open
25/1/2021;25;1;2021;KHM;Cambodia;Fully open
25/1/2021;25;1;2021;KIR;Kiribati;Academic break
25/1/2021;25;1;2021;KNA;Saint Kitts and Nevis;Fully open
25/1/2021;25;1;2021;KOR;Republic of Korea;Academic break
25/1/2021;25;1;2021;KWT;Kuwait;Closed due to COVID-19
25/1/2021;25;1;2021;LAO;Lao PDR;Academic break
25/1/2021;25;1;2021;LBN;Lebanon;Closed due to COVID-19
25/1/2021;25;1;2021;LBR;Liberia;Fully open
25/1/2021;25;1;2021;LBY;Libya;Partially open
25/1/2021;25;1;2021;LCA;Saint Lucia;Closed due to COVID-19
25/1/2021;25;1;2021;LIE;Liechtenstein;Fully open
25/1/2021;25;1;2021;LKA;Sri Lanka;Partially open
25/1/2021;25;1;2021;LSO;Lesotho;Partially open
25/1/2021;25;1;2021;LTU;Lithuania;Partially open
25/1/2021;25;1;2021;LUX;Luxembourg;Partially open
25/1/2021;25;1;2021;LVA;Latvia;Closed due to COVID-19
25/1/2021;25;1;2021;MAR;Morocco;Academic break
25/1/2021;25;1;2021;MCO;Monaco;Fully open
25/1/2021;25;1;2021;MDA;Republic of Moldova;Fully open
25/1/2021;25;1;2021;MDG;Madagascar;Fully open
25/1/2021;25;1;2021;MDV;Maldives;Fully open
25/1/2021;25;1;2021;MEX;Mexico;Closed due to COVID-19
25/1/2021;25;1;2021;MHL;Marshall Islands;Fully open
25/1/2021;25;1;2021;MKD;North Macedonia;Partially open
25/1/2021;25;1;2021;MLI;Mali;Fully open
25/1/2021;25;1;2021;MLT;Malta;Fully open
25/1/2021;25;1;2021;MMR;Myanmar;Closed due to COVID-19
25/1/2021;25;1;2021;MNE;Montenegro;Closed due to COVID-19
25/1/2021;25;1;2021;MNG;Mongolia;Academic break
25/1/2021;25;1;2021;MOZ;Mozambique;Partially open
25/1/2021;25;1;2021;MRT;Mauritania;Fully open
25/1/2021;25;1;2021;MSR;Montserrat;Fully open
25/1/2021;25;1;2021;MUS;Mauritius;Fully open
25/1/2021;25;1;2021;MWI;Malawi;Closed due to COVID-19
25/1/2021;25;1;2021;MYS;Malaysia;Closed due to COVID-19
25/1/2021;25;1;2021;NAM;Namibia;Closed due to COVID-19
25/1/2021;25;1;2021;NER;Niger;Fully open
25/1/2021;25;1;2021;NGA;Nigeria;Fully open
25/1/2021;25;1;2021;NIC;Nicaragua;Academic break
25/1/2021;25;1;2021;NIU;Niue;Academic break
25/1/2021;25;1;2021;NLD;Netherlands;Closed due to COVID-19
25/1/2021;25;1;2021;NOR;Norway;Partially open
25/1/2021;25;1;2021;NPL;Nepal;Partially open
25/1/2021;25;1;2021;NRU;Nauru;Fully open
25/1/2021;25;1;2021;NZL;New Zealand;Academic break
25/1/2021;25;1;2021;OMN;Oman;Partially open
25/1/2021;25;1;2021;PAK;Pakistan;Partially open
25/1/2021;25;1;2021;PAN;Panama;Academic break
25/1/2021;25;1;2021;PER;Peru;Academic break
25/1/2021;25;1;2021;PHL;Philippines;Closed due to COVID-19
25/1/2021;25;1;2021;PLW;Palau;Fully open
25/1/2021;25;1;2021;PNG;Papua New Guinea;Academic break
25/1/2021;25;1;2021;POL;Poland;Partially open
25/1/2021;25;1;2021;PRK;Democratic People's Republic of Korea;Closed due to COVID-19
25/1/2021;25;1;2021;PRT;Portugal;Academic break
25/1/2021;25;1;2021;PRY;Paraguay;Academic break
25/1/2021;25;1;2021;PSE;Palestine;Partially open
25/1/2021;25;1;2021;QAT;Qatar;Partially open
25/1/2021;25;1;2021;ROU;Romania;Closed due to COVID-19
25/1/2021;25;1;2021;RUS;Russian Federation;Fully open
25/1/2021;25;1;2021;RWA;Rwanda;Partially open
25/1/2021;25;1;2021;SAU;Saudi Arabia;Closed due to COVID-19
25/1/2021;25;1;2021;SDN;Sudan;Fully open
25/1/2021;25;1;2021;SEN;Senegal;Fully open
25/1/2021;25;1;2021;SGP;Singapore;Partially open
25/1/2021;25;1;2021;SJM;Svalbard;Partially open
25/1/2021;25;1;2021;SLB;Solomon Islands;Fully open
25/1/2021;25;1;2021;SLE;Sierra Leone;Fully open
25/1/2021;25;1;2021;SLV;El Salvador;Academic break
25/1/2021;25;1;2021;SMR;San Marino;Partially open
25/1/2021;25;1;2021;SOM;Somalia;Fully open
25/1/2021;25;1;2021;SRB;Serbia;Partially open
25/1/2021;25;1;2021;SSD;South Sudan;Academic break
25/1/2021;25;1;2021;STP;São Tomé and Príncipe;Partially open
25/1/2021;25;1;2021;SUR;Suriname;Fully open
25/1/2021;25;1;2021;SVK;Slovakia;Partially open
25/1/2021;25;1;2021;SVN;Slovenia;Closed due to COVID-19
25/1/2021;25;1;2021;SWE;Sweden;Partially open
25/1/2021;25;1;2021;SWZ;Eswatini;Closed due to COVID-19
25/1/2021;25;1;2021;SXM;Sint Marteen;Fully open
25/1/2021;25;1;2021;SYC;Seychelles;Closed due to COVID-19
25/1/2021;25;1;2021;SYR;Syrian Arab Republic;Fully open
25/1/2021;25;1;2021;TCA;Turks and Caicos Island;Fully open
25/1/2021;25;1;2021;TCD;Chad;Closed due to COVID-19
25/1/2021;25;1;2021;TGO;Togo;Fully open
25/1/2021;25;1;2021;THA;Thailand;Partially open
25/1/2021;25;1;2021;TJK;Tajikistan;Fully open
25/1/2021;25;1;2021;TKL;Tokelau;Academic break
25/1/2021;25;1;2021;TKM;Turkmenistan;Fully open
25/1/2021;25;1;2021;TLS;Timor-Leste;Fully open
25/1/2021;25;1;2021;TON;Tonga;Academic break
25/1/2021;25;1;2021;TTO;Trinidad and Tobago;Closed due to COVID-19
25/1/2021;25;1;2021;TUN;Tunisia;Fully open
25/1/2021;25;1;2021;TUR;Turkey;Academic break
25/1/2021;25;1;2021;TUV;Tuvalu;Fully open
25/1/2021;25;1;2021;TZA;United Republic of Tanzania;Fully open
25/1/2021;25;1;2021;UGA;Uganda;Closed due to COVID-19
25/1/2021;25;1;2021;UKR;Ukraine;Fully open
25/1/2021;25;1;2021;URY;Uruguay;Academic break
25/1/2021;25;1;2021;USA;United States of America;Partially open
25/1/2021;25;1;2021;UZB;Uzbekistan;Fully open
25/1/2021;25;1;2021;VCT;Saint Vincent and the Grenadines;Closed due to COVID-19
25/1/2021;25;1;2021;VEN;Venezuela;Closed due to COVID-19
25/1/2021;25;1;2021;VGB;British Virgin Islands;Partially open
25/1/2021;25;1;2021;VNM;Viet Nam;Fully open
25/1/2021;25;1;2021;VUT;Vanuatu;Academic break
25/1/2021;25;1;2021;WSM;Samoa;Fully open
25/1/2021;25;1;2021;YEM;Yemen;Fully open
25/1/2021;25;1;2021;ZAF;South Africa;Closed due to COVID-19
25/1/2021;25;1;2021;ZMB;Zambia;Closed due to COVID-19
25/1/2021;25;1;2021;ZWE;Zimbabwe;Closed due to COVID-19
1/2/2021;1;2;2021;ABW;Aruba;Fully open
1/2/2021;1;2;2021;AFG;Afghanistan;Academic break
1/2/2021;1;2;2021;AGO;Angola;Partially open
1/2/2021;1;2;2021;AIA;Anguilla;Fully open
1/2/2021;1;2;2021;ALB;Albania;Partially open
1/2/2021;1;2;2021;AND;Andorra;Fully open
1/2/2021;1;2;2021;ARE;United Arab Emirates;Partially open
1/2/2021;1;2;2021;ARG;Argentina;Academic break
1/2/2021;1;2;2021;ARM;Armenia;Fully open
1/2/2021;1;2;2021;ATG;Antigua and Barbuda;Partially open
1/2/2021;1;2;2021;AUS;Australia;Partially open
1/2/2021;1;2;2021;AUT;Austria;Closed due to COVID-19
1/2/2021;1;2;2021;AZE;Azerbaijan;Partially open
1/2/2021;1;2;2021;BDI;Burundi;Fully open
1/2/2021;1;2;2021;BEL;Belgium;Fully open
1/2/2021;1;2;2021;BEN;Benin;Fully open
1/2/2021;1;2;2021;BFA;Burkina Faso;Fully open
1/2/2021;1;2;2021;BGD;Bangladesh;Closed due to COVID-19
1/2/2021;1;2;2021;BGR;Bulgaria;Partially open
1/2/2021;1;2;2021;BHR;Bahrain;Academic break
1/2/2021;1;2;2021;BHS;Bahamas;Partially open
1/2/2021;1;2;2021;BIH;Bosnia and Herzegovina;Partially open
1/2/2021;1;2;2021;BLR;Belarus;Fully open
1/2/2021;1;2;2021;BLZ;Belize;Closed due to COVID-19
1/2/2021;1;2;2021;BMU;Bermuda;Fully open
1/2/2021;1;2;2021;BOL;Bolivia (Plurinational State of);Partially open
1/2/2021;1;2;2021;BRA;Brazil;Academic break
1/2/2021;1;2;2021;BRB;Barbados;Closed due to COVID-19
1/2/2021;1;2;2021;BRN;Brunei Darussalam;Fully open
1/2/2021;1;2;2021;BTN;Bhutan;Partially open
1/2/2021;1;2;2021;BWA;Botswana;Fully open
1/2/2021;1;2;2021;CAF;Central African republic;Fully open
1/2/2021;1;2;2021;CAN;Canada;Partially open
1/2/2021;1;2;2021;CHE;Switzerland;Fully open
1/2/2021;1;2;2021;CHL;Chile;Academic break
1/2/2021;1;2;2021;CHN;China;Academic break
1/2/2021;1;2;2021;CIV;Cote d'Ivoire;Fully open
1/2/2021;1;2;2021;CMR;Cameroon;Fully open
1/2/2021;1;2;2021;COD;Democratic Republic of the Congo;Closed due to COVID-19
1/2/2021;1;2;2021;COG;Congo;Partially open
1/2/2021;1;2;2021;COK;Cook Islands;Fully open
1/2/2021;1;2;2021;COL;Colombia;Partially open
1/2/2021;1;2;2021;COM;Comoros;Closed due to COVID-19
1/2/2021;1;2;2021;CPV;Cabo Verde;Fully open
1/2/2021;1;2;2021;CRI;Costa Rica;Closed due to COVID-19
1/2/2021;1;2;2021;CUB;Cuba;Partially open
1/2/2021;1;2;2021;CUW;Curaçao;Fully open
1/2/2021;1;2;2021;CYM;Cayman Islands;Fully open
1/2/2021;1;2;2021;CYP;Cyprus;Closed due to COVID-19
1/2/2021;1;2;2021;CZE;Czechia;Partially open
1/2/2021;1;2;2021;DEU;Germany;Closed due to COVID-19
1/2/2021;1;2;2021;DJI;Djibouti;Fully open
1/2/2021;1;2;2021;DMA;Dominica;Fully open
1/2/2021;1;2;2021;DNK;Denmark;Closed due to COVID-19
1/2/2021;1;2;2021;DOM;Dominican Republic;Closed due to COVID-19
1/2/2021;1;2;2021;DZA;Algeria;Academic break
1/2/2021;1;2;2021;ECU;Ecuador;Partially open
1/2/2021;1;2;2021;EGY;Egypt;Academic break
1/2/2021;1;2;2021;ERI;Eritrea;Partially open
1/2/2021;1;2;2021;ESP;Spain;Fully open
1/2/2021;1;2;2021;EST;Estonia;Fully open
1/2/2021;1;2;2021;ETH;Ethiopia;Fully open
1/2/2021;1;2;2021;FIN;Finland;Partially open
1/2/2021;1;2;2021;FJI;Fiji;Fully open
1/2/2021;1;2;2021;FRA;France;Fully open
1/2/2021;1;2;2021;FRO;Faroe Islands;Fully open
1/2/2021;1;2;2021;FSM;Micronesia (Federated States of);Fully open
1/2/2021;1;2;2021;GAB;Gabon;Fully open
1/2/2021;1;2;2021;GBR;United Kingdom of Great Britain and Northern Ireland;Closed due to COVID-19
1/2/2021;1;2;2021;GEO;Georgia;Partially open
1/2/2021;1;2;2021;GHA;Ghana;Partially open
1/2/2021;1;2;2021;GIB;Gibraltar;Closed due to COVID-19
1/2/2021;1;2;2021;GIN;Guinea;Fully open
1/2/2021;1;2;2021;GMB;Gambia;Fully open
1/2/2021;1;2;2021;GNB;Guinea-Bissau;Partially open
1/2/2021;1;2;2021;GNQ;Equatorial Guinea;Fully open
1/2/2021;1;2;2021;GRC;Greece;Partially open
1/2/2021;1;2;2021;GRD;Grenada;Partially open
1/2/2021;1;2;2021;GRL;Greenland;Fully open
1/2/2021;1;2;2021;GTM;Guatemala;Partially open
1/2/2021;1;2;2021;GUY;Guyana;Partially open
1/2/2021;1;2;2021;HND;Honduras;Closed due to COVID-19
1/2/2021;1;2;2021;HRV;Croatia;Fully open
1/2/2021;1;2;2021;HTI;Haiti;Fully open
1/2/2021;1;2;2021;HUN;Hungary;Partially open
1/2/2021;1;2;2021;IDN;Indonesia;Partially open
1/2/2021;1;2;2021;IND;India;Partially open
1/2/2021;1;2;2021;IRL;Ireland;Closed due to COVID-19
1/2/2021;1;2;2021;IRN;Iran (Islamic Republic of);Partially open
1/2/2021;1;2;2021;IRQ;Iraq;Partially open
1/2/2021;1;2;2021;ISL;Iceland;Fully open
1/2/2021;1;2;2021;ISR;Israel;Closed due to COVID-19
1/2/2021;1;2;2021;ITA;Italy;Partially open
1/2/2021;1;2;2021;JAM;Jamaica;Partially open
1/2/2021;1;2;2021;JOR;Jordan;Academic break
1/2/2021;1;2;2021;JPN;Japan;Fully open
1/2/2021;1;2;2021;KAZ;Kazakhstan;Partially open
1/2/2021;1;2;2021;KEN;Kenya;Fully open
1/2/2021;1;2;2021;KGZ;Kyrgyzstan;Fully open
1/2/2021;1;2;2021;KHM;Cambodia;Fully open
1/2/2021;1;2;2021;KIR;Kiribati;Academic break
1/2/2021;1;2;2021;KNA;Saint Kitts and Nevis;Fully open
1/2/2021;1;2;2021;KOR;Republic of Korea;Academic break
1/2/2021;1;2;2021;KWT;Kuwait;Academic break
1/2/2021;1;2;2021;LAO;Lao PDR;Fully open
1/2/2021;1;2;2021;LBN;Lebanon;Closed due to COVID-19
1/2/2021;1;2;2021;LBR;Liberia;Fully open
1/2/2021;1;2;2021;LBY;Libya;Partially open
1/2/2021;1;2;2021;LCA;Saint Lucia;Closed due to COVID-19
1/2/2021;1;2;2021;LIE;Liechtenstein;Fully open
1/2/2021;1;2;2021;LKA;Sri Lanka;Partially open
1/2/2021;1;2;2021;LSO;Lesotho;Partially open
1/2/2021;1;2;2021;LTU;Lithuania;Partially open
1/2/2021;1;2;2021;LUX;Luxembourg;Partially open
1/2/2021;1;2;2021;LVA;Latvia;Closed due to COVID-19
1/2/2021;1;2;2021;MAR;Morocco;Fully open
1/2/2021;1;2;2021;MCO;Monaco;Fully open
1/2/2021;1;2;2021;MDA;Republic of Moldova;Fully open
1/2/2021;1;2;2021;MDG;Madagascar;Fully open
1/2/2021;1;2;2021;MDV;Maldives;Fully open
1/2/2021;1;2;2021;MEX;Mexico;Closed due to COVID-19
1/2/2021;1;2;2021;MHL;Marshall Islands;Fully open
1/2/2021;1;2;2021;MKD;North Macedonia;Partially open
1/2/2021;1;2;2021;MLI;Mali;Fully open
1/2/2021;1;2;2021;MLT;Malta;Fully open
1/2/2021;1;2;2021;MMR;Myanmar;Closed due to COVID-19
1/2/2021;1;2;2021;MNE;Montenegro;Partially open
1/2/2021;1;2;2021;MNG;Mongolia;Closed due to COVID-19
1/2/2021;1;2;2021;MOZ;Mozambique;Partially open
1/2/2021;1;2;2021;MRT;Mauritania;Fully open
1/2/2021;1;2;2021;MSR;Montserrat;Fully open
1/2/2021;1;2;2021;MUS;Mauritius;Fully open
1/2/2021;1;2;2021;MWI;Malawi;Closed due to COVID-19
1/2/2021;1;2;2021;MYS;Malaysia;Closed due to COVID-19
1/2/2021;1;2;2021;NAM;Namibia;Fully open
1/2/2021;1;2;2021;NER;Niger;Fully open
1/2/2021;1;2;2021;NGA;Nigeria;Fully open
1/2/2021;1;2;2021;NIC;Nicaragua;Fully open
1/2/2021;1;2;2021;NIU;Niue;Fully open
1/2/2021;1;2;2021;NLD;Netherlands;Closed due to COVID-19
